Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway
973,6923,1037,1.11894E+12,24.714,174.318,6451997.016,1872950.864,15.5,7,2,0.04,-0.23,2,101,208,0,2,2,1,967,0,16.32,407.9
973,6924,1037,1.11894E+12,24.714,174.314,6451997.016,1872950.864,15.5,7,2,0,0.25,2,101,208,0,2,2,1,967,0,16.46,9999.99
973,6925,1037,1.11894E+12,24.714,174.316,6451997.016,1872950.864,15.5,7,2,0,0,2,101,208,0,2,2,1,967,0,16.56,9999.99
973,6926,1037,1.11894E+12,24.714,174.316,6451997.016,1872950.864,15.5,7,2,0,0,2,101,208,0,2,2,1,967,0,16.66,9999.99
973,6927,1037,1.11894E+12,24.714,174.318,6451997.016,1872950.864,15.5,7,2,0,-0.25,2,101,208,0,2,2,1,967,0,16.81,9999.99
973,6928,1037,1.11894E+12,24.714,174.314,6451997.016,1872950.864,15.5,7,2,0.04,0.24,2,101,208,0,2,2,1,967,0,16.99,424.78
973,6929,1037,1.11894E+12,24.713,174.298,6451997.016,1872950.864,15.5,7,2,0.05,1.53,2,101,208,0,2,2,1,967,0,17.18,343.64
973,6930,1037,1.11894E+12,24.712,174.292,6451997.003,1872950.838,15.5,7,2,0.37,4.64,2,101,208,0,2,2,1,967,0,17.36,46.92
973,6931,1037,1.11894E+12,24.715,174.342,6451997.015,1872950.863,15.5,7,2,0.86,6.01,2,101,208,0,2,2,1,967,0,17.46,20.3
973,6932,1037,1.11894E+12,24.725,174.478,6451997.083,1872950.999,15.5,7,2,1.24,2.64,2,101,208,0,2,2,1,967,0,17.48,14.1
973,6933,1037,1.11894E+12,24.737,174.652,6451997.171,1872951.177,15.5,7,2,1.22,-3.11,2,101,208,0,2,2,1,967,0,17.52,14.36
973,6934,1037,1.11894E+12,24.745,174.77,6451997.239,1872951.313,15.5,7,2,0.92,-4.46,2,101,208,0,2,2,1,967,0,17.68,19.22
973,6935,1037,1.11894E+12,24.748,174.816,6451997.238,1872951.312,15.5,7,2,0.73,-0.27,2,101,208,0,2,2,1,967,0,17.99,24.64
973,6936,1037,1.11894E+12,24.751,174.857,6451997.237,1872951.311,15.5,7,2,0.88,4.19,2,101,208,0,2,2,1,967,0,18.3,20.8
973,6937,1037,1.11894E+12,24.758,174.96,6451997.305,1872951.447,15.5,7,2,1.25,4.4,2,101,208,0,2,2,1,967,0,18.5,14.8
973,6938,1037,1.11894E+12,24.77,175.125,6451997.38,1872951.598,15.5,7,2,1.57,1.8,2,101,208,0,2,2,1,967,0,18.58,11.84
973,6939,1037,1.11894E+12,24.782,175.296,6451997.46,1872951.759,15.5,7,2,1.76,1.31,2,101,208,0,2,2,1,967,0,18.68,10.61
973,6940,1037,1.11894E+12,24.794,175.473,6451997.527,1872951.894,15.5,7,2,1.96,2.41,2,101,208,0,2,2,1,967,0,18.85,9.62
973,6941,1037,1.11894E+12,24.808,175.678,6451997.615,1872952.071,15.5,7,2,2.19,2.63,2,101,208,0,2,2,1,967,0,19.1,8.72
973,6942,1037,1.11894E+12,24.824,175.906,6451997.737,1872952.317,15.5,7,2,2.47,2.82,2,101,208,0,2,2,1,967,0,19.38,7.85
973,6943,1037,1.11894E+12,24.842,176.159,6451997.838,1872952.519,15.5,7,2,2.85,4.16,2,101,208,0,2,2,1,967,0,19.65,6.9
973,6944,1037,1.11894E+12,24.862,176.446,6451997.959,1872952.764,15.5,7,2,3.38,6.79,2,101,208,0,2,2,1,967,0,19.85,5.87
973,6945,1037,1.11894E+12,24.886,176.802,6451998.126,1872953.102,15.5,7,2,4.15,8.84,2,101,208,0,2,2,1,967,0,19.98,4.81
973,6946,1037,1.11894E+12,24.917,177.258,6451998.323,1872953.498,15.5,7,2,5.03,9.06,2,101,208,0,2,2,1,967,0,20.07,3.99
973,6947,1037,1.11894E+12,24.956,177.817,6451998.571,1872953.998,15.5,7,2,5.82,7.29,2,101,208,0,2,2,1,967,0,20.18,3.47
973,6948,1037,1.11894E+12,25.001,178.467,6451998.861,1872954.582,15.5,7,2,6.27,2.38,2,101,208,0,2,2,1,967,0,20.31,3.24
973,6949,1037,1.11894E+12,25.048,179.143,6451999.171,1872955.208,15.5,7,2,6.23,-3.36,2,101,208,0,2,2,1,967,0,20.46,3.28
973,6950,1037,1.11894E+12,25.091,179.758,6451999.461,1872955.791,15.5,7,2,5.92,-4.43,2,101,208,0,2,2,1,967,0,20.69,3.5
973,6951,1037,1.11894E+12,25.129,180.303,6451999.683,1872956.238,15.5,7,2,5.73,-0.26,2,101,208,0,2,2,1,967,0,21.08,3.68
973,6952,1037,1.11894E+12,25.166,180.843,6451999.905,1872956.685,15.5,7,2,5.88,4.2,2,101,208,0,2,2,1,967,0,21.61,3.67
973,6953,1037,1.11894E+12,25.207,181.443,6452000.194,1872957.269,15.5,7,2,6.27,4.65,2,101,208,0,2,2,1,967,0,22.17,3.54
973,6954,1037,1.11894E+12,25.253,182.111,6452000.492,1872957.868,15.5,7,2,6.61,1.78,2,101,208,0,2,2,1,967,0,22.68,3.43
973,6955,1037,1.11894E+12,25.301,182.793,6452000.794,1872958.478,15.5,7,2,6.7,-0.22,2,101,208,0,2,2,1,967,0,23.18,3.46
973,6956,1037,1.11894E+12,25.347,183.462,6452001.096,1872959.087,15.5,7,2,6.68,-0.48,2,101,208,0,2,2,1,967,0,23.71,3.55
973,6957,1037,1.11894E+12,25.393,184.125,6452001.381,1872959.66,15.5,7,2,6.64,-0.28,2,101,208,0,2,2,1,967,0,24.29,3.66
973,6958,1037,1.11894E+12,25.438,184.774,6452001.683,1872960.269,15.5,7,2,6.7,1.29,2,101,208,0,2,2,1,967,0,24.9,3.72
973,6959,1037,1.11894E+12,25.482,185.43,6452001.972,1872960.852,15.5,7,2,7,4.23,2,101,208,0,2,2,1,967,0,25.48,3.64
973,6960,1037,1.11894E+12,25.533,186.128,6452002.269,1872961.45,15.5,7,2,7.56,7.29,2,101,208,0,2,2,1,967,0,26.02,3.44
973,6961,1037,1.11894E+12,25.597,186.906,6452002.626,1872962.17,15.5,7,2,8.33,8.82,2,101,208,0,2,2,1,967,0,26.52,3.18
973,6962,1037,1.11894E+12,25.662,187.79,6452003.034,1872962.948,15.5,7,2,9.12,6.95,2,101,208,0,2,2,1,967,0,27.01,2.96
973,6963,1037,1.11894E+12,25.695,188.759,6452003.448,1872963.826,15.5,7,2,9.67,1.86,2,101,208,0,2,2,1,967,0,27.5,2.84
973,6964,1037,1.11894E+12,25.675,189.768,6452003.814,1872964.792,15.5,7,2,9.94,2.08,2,101,208,0,2,2,1,967,0,28,2.82
973,6965,1037,1.11894E+12,25.626,190.773,6452004.138,1872965.744,15.5,7,2,10.05,-1.84,2,101,208,0,2,2,1,967,0,28.5,2.84
973,6966,1037,1.11894E+12,25.606,191.761,6452004.483,1872966.663,15.5,7,2,10.29,5.3,2,101,208,0,2,2,1,967,0,29.01,2.82
973,6967,1037,1.11894E+12,25.641,192.777,6452004.91,1872967.566,15.5,7,2,10.89,8.75,2,101,208,0,2,2,1,967,0,29.5,2.71
973,6968,1037,1.11894E+12,25.71,193.89,6452005.41,1872968.555,15.5,7,2,11.8,10.47,2,101,208,0,2,2,1,967,0,29.97,2.54
973,6969,1037,1.11894E+12,25.783,195.131,6452005.944,1872969.686,15.5,7,2,12.7,8.42,2,101,208,0,2,2,1,967,0,30.42,2.39
973,6970,1037,1.11894E+12,25.843,196.469,6452006.515,1872970.919,15.5,7,2,13.31,4.11,2,101,208,0,2,2,1,967,0,30.84,2.32
973,6971,1037,1.11894E+12,25.899,197.844,6452007.094,1872972.172,15.5,7,2,13.58,0.76,2,101,208,0,2,2,1,967,0,31.25,2.3
973,6972,1037,1.11894E+12,25.957,199.214,6452007.665,1872973.404,15.5,7,2,13.62,-0.37,2,101,208,0,2,2,1,967,0,31.66,2.32
973,6973,1037,1.11894E+12,26.014,200.573,6452008.237,1872974.637,15.5,7,2,13.59,-0.19,2,101,208,0,2,2,1,967,0,32.07,2.36
973,6974,1037,1.11894E+12,26.073,201.93,6452008.808,1872975.869,15.5,7,2,13.57,-0.21,2,101,208,0,2,2,1,967,0,32.49,2.39
973,6975,1037,1.11894E+12,26.131,203.286,6452009.38,1872977.102,15.5,7,2,13.54,-0.41,2,101,208,0,2,2,1,967,0,32.9,2.43
973,6976,1037,1.11894E+12,26.186,204.628,6452009.951,1872978.334,15.5,7,2,13.59,0.96,2,101,208,0,2,2,1,967,0,33.31,2.45
973,6977,1037,1.11894E+12,26.241,205.966,6452010.51,1872979.545,15.5,7,2,13.91,4.88,2,101,208,0,2,2,1,967,0,33.72,2.42
973,6978,1037,1.11894E+12,26.301,207.347,6452011.08,1872980.777,15.5,7,2,14.64,9.88,2,101,208,0,2,2,1,967,0,34.17,2.33
973,6979,1037,1.11894E+12,26.379,208.851,6452011.718,1872982.127,15.5,7,2,15.7,11.37,2,101,208,0,2,2,1,967,0,34.69,2.21
973,6980,1037,1.11894E+12,26.481,210.481,6452012.443,1872983.605,15.5,7,2,16.76,9.92,2,101,208,0,2,2,1,967,0,35.34,2.11
973,6981,1037,1.11894E+12,26.602,212.235,6452013.236,1872985.202,15.5,7,2,17.49,4.91,2,101,208,0,2,2,1,967,0,36.04,2.06
973,6982,1037,1.11894E+12,26.729,214.032,6452014.041,1872986.82,15.5,7,2,17.81,0.95,2,101,208,0,2,2,1,967,0,37.01,2.08
973,6983,1037,1.11894E+12,26.854,215.825,6452014.833,1872988.416,15.5,7,2,17.86,-0.44,2,101,208,0,2,2,1,967,0,37.81,2.12
973,6984,1037,1.11894E+12,26.979,217.607,6452015.625,1872990.012,15.5,7,2,17.81,-0.65,2,101,208,0,2,2,1,967,0,38.52,2.16
973,6985,1037,1.11894E+12,27.097,219.378,6452016.417,1872991.608,15.5,7,2,17.76,-0.36,2,101,208,0,2,2,1,967,0,38.98,2.19
973,6986,1037,1.11894E+12,27.205,221.134,6452017.209,1872993.204,15.5,7,2,17.89,2.71,2,101,208,0,2,2,1,967,0,39.49,2.21
973,6987,1037,1.11894E+12,27.326,222.897,6452017.956,1872994.775,15.5,7,2,18.37,8.33,2,101,208,0,2,2,1,967,0,40.02,2.18
973,6988,1037,1.11894E+12,27.506,224.736,6452018.81,1872996.383,15.5,7,2,19.23,12.08,2,101,208,0,2,2,1,967,0,40.65,2.11
973,6989,1037,1.11894E+12,27.775,226.704,6452019.81,1872998.107,15.5,7,2,20.16,9.31,2,101,208,0,2,2,1,967,0,41.27,2.05
973,6990,1037,1.11894E+12,28.091,228.776,6452020.936,1872999.929,15.5,7,2,20.79,3.21,2,101,208,0,2,2,1,967,0,41.95,2.02
973,6991,1037,1.11894E+12,28.369,230.879,6452022.016,1873001.764,15.5,7,2,21.08,-5.56,2,101,208,0,2,2,1,967,0,42.43,2.01
973,6992,1037,1.11894E+12,28.567,232.981,6452022.961,1873003.605,15.5,7,2,21.19,-4.25,2,101,208,0,2,2,1,967,0,42.77,2.02
973,6993,1037,1.11894E+12,28.707,235.094,6452023.878,1873005.519,15.5,7,2,21.33,1.81,2,101,208,0,2,2,1,967,0,42.92,2.01
973,6994,1037,1.11894E+12,28.838,237.227,6452024.842,1873007.462,15.5,7,2,21.62,3.22,2,101,208,0,2,2,1,967,0,43.34,2
973,6995,1037,1.11894E+12,28.983,239.383,6452025.798,1873009.389,15.5,7,2,22.13,6.19,2,101,208,0,2,2,1,967,0,43.89,1.98
973,6996,1037,1.11894E+12,29.139,241.607,6452026.766,1873011.341,15.5,7,2,22.82,8.36,2,101,208,0,2,2,1,967,0,44.55,1.95
973,6997,1037,1.11894E+12,29.308,243.928,6452027.811,1873013.445,15.5,7,2,24.14,11.18,2,101,208,0,2,2,1,967,0,45.34,1.88
973,6998,1037,1.11894E+12,29.475,246.457,6452028.91,1873015.66,15.5,7,2,26.08,10.79,2,101,208,0,2,2,1,967,0,45.95,1.76
973,6999,1037,1.11894E+12,29.602,249.109,6452029.967,1873017.79,15.5,7,2,27.38,10.12,2,101,208,0,2,2,1,967,0,46.39,1.69
973,7000,1037,1.11894E+12,29.68,251.982,6452030.977,1873019.825,15.5,7,2,27.74,-4.42,2,101,208,0,2,2,1,967,0,46.61,1.68
973,7001,1037,1.11894E+12,29.732,254.806,6452032.033,1873021.993,15.5,7,2,27.33,-11.06,2,101,208,0,2,2,1,967,0,46.88,1.72
973,7002,1037,1.11894E+12,29.799,257.434,6452033.199,1873024.304,15.5,7,2,26.61,-2.48,2,101,208,0,2,2,1,967,0,47.35,1.78
973,7003,1037,1.11894E+12,29.879,260.005,6452034.41,1873026.709,15.5,7,2,26.73,5.93,2,101,208,0,2,2,1,967,0,47.87,1.79
973,7004,1037,1.11894E+12,29.917,262.703,6452035.589,1873029.083,15.5,7,2,27.56,10.6,2,101,208,0,2,2,1,967,0,48.26,1.75
973,7005,1037,1.11894E+12,29.883,265.514,6452036.719,1873031.625,15.5,7,2,28.31,9.37,2,101,208,0,2,2,1,967,0,48.54,1.71
973,7006,1037,1.11894E+12,29.787,268.451,6452037.832,1873034.287,15.5,7,2,28.33,1.77,2,101,208,0,2,2,1,967,0,48.69,1.72
973,7007,1037,1.11894E+12,29.635,271.284,6452039.033,1873037.173,15.5,7,2,27.47,-10.87,2,101,208,0,2,2,1,967,0,48.94,1.78
973,7008,1037,1.11894E+12,29.449,273.982,6452039.978,1873039.563,15.5,7,2,26.38,-11.23,2,101,208,0,2,2,1,967,0,49.36,1.87
973,7009,1037,1.11894E+12,29.271,276.449,6452040.731,1873041.797,15.5,7,2,26.14,4.04,2,101,208,0,2,2,1,967,0,50.09,1.92
973,7010,1037,1.11894E+12,29.148,279.111,6452041.747,1873044.143,15.5,7,2,27.47,8.33,2,101,208,0,2,2,1,967,0,50.67,1.84
973,7011,1037,1.11894E+12,29.128,281.964,6452042.898,1873046.695,15.5,7,2,29.6,9.82,2,101,208,0,2,2,1,967,0,51.08,1.73
973,7012,1037,1.11894E+12,29.173,284.998,6452044.307,1873049.604,15.5,7,2,30.99,7.72,2,101,208,0,2,2,1,967,0,51.31,1.66
973,7013,1037,1.11894E+12,29.218,288.247,6452045.808,1873052.59,15.5,7,2,30.98,-9.24,2,101,208,0,2,2,1,967,0,51.33,1.66
973,7014,1037,1.11894E+12,29.249,291.308,6452047.092,1873055.419,15.5,7,2,29.99,-11.22,2,101,208,0,2,2,1,967,0,52.04,1.74
973,7015,1037,1.11894E+12,29.265,294.237,6452048.286,1873057.905,15.5,7,2,28.91,-8.15,2,101,208,0,2,2,1,967,0,53.11,1.84
973,7016,1037,1.11894E+12,29.292,297.035,6452049.517,1873060.46,15.5,7,2,28.37,-0.87,2,101,208,0,2,2,1,967,0,54.62,1.93
973,7017,1037,1.11894E+12,29.329,299.853,6452050.748,1873063.015,15.5,7,2,28.29,0.42,2,101,208,0,2,2,1,967,0,55.85,1.97
973,7018,1037,1.11894E+12,29.368,302.687,6452051.979,1873065.57,15.5,7,2,28.32,0.14,2,101,208,0,2,2,1,967,0,56.87,2.01
973,7019,1037,1.11894E+12,29.419,305.504,6452053.21,1873068.124,15.5,7,2,28.45,1.53,2,101,208,0,2,2,1,967,0,57.43,2.02
973,7020,1037,1.11894E+12,29.461,308.341,6452054.45,1873070.631,15.5,7,2,28.8,2.46,2,101,208,0,2,2,1,967,0,57.94,2.01
973,7021,1037,1.11894E+12,29.447,311.243,6452055.68,1873073.249,15.5,7,2,29.27,7.72,2,101,208,0,2,2,1,967,0,58.36,1.99
973,7022,1037,1.11894E+12,29.355,314.215,6452056.854,1873076.024,15.5,7,2,29.61,3.19,2,101,208,0,2,2,1,967,0,58.77,1.98
973,7023,1037,1.11894E+12,29.224,317.212,6452057.985,1873078.807,15.5,7,2,29.66,-3.57,2,101,208,0,2,2,1,967,0,59.31,2
973,7024,1037,1.11894E+12,29.138,320.178,6452059.142,1873081.529,15.5,7,2,29.44,-6.72,2,101,208,0,2,2,1,967,0,59.98,2.04
973,7025,1037,1.11894E+12,29.137,323.106,6452060.394,1873084.162,15.5,7,2,29.15,3.7,2,101,208,0,2,2,1,967,0,60.67,2.08
973,7026,1037,1.11894E+12,29.19,326.007,6452061.696,1873086.768,15.5,7,2,28.86,-2.22,2,101,208,0,2,2,1,967,0,61.31,2.12
973,7027,1037,1.11894E+12,29.258,328.879,6452062.956,1873089.356,15.5,7,2,28.61,-2.71,2,101,208,0,2,2,1,967,0,61.91,2.16
973,7028,1037,1.11894E+12,29.325,331.717,6452064.196,1873091.901,15.5,7,2,28.4,-2.33,2,101,208,0,2,2,1,967,0,62.52,2.2
973,7029,1037,1.11894E+12,29.377,334.54,6452065.457,1873094.423,15.5,7,2,28.33,-4.64,2,101,208,0,2,2,1,967,0,63.16,2.23
973,7030,1037,1.11894E+12,29.374,337.37,6452066.667,1873096.971,15.5,7,2,28.33,5.99,2,101,208,0,2,2,1,967,0,63.84,2.25
973,7031,1037,1.11894E+12,29.307,340.229,6452067.783,1873099.609,15.5,7,2,30.34,12.59,2,101,208,0,2,2,1,967,0,64.58,2.13
973,7032,1037,1.11894E+12,29.179,343.594,6452068.84,1873102.231,15.5,7,2,34.94,12.53,2,101,208,0,2,2,1,967,0,64.89,1.86
973,7033,1037,1.11894E+12,28.993,347.181,6452069.938,1873104.832,15.5,7,2,38.17,12.48,2,101,208,0,2,2,1,967,0,65.02,1.7
973,7034,1037,1.11894E+12,28.751,351.059,6452071.165,1873107.416,15.5,7,2,38.15,-10.26,2,101,208,2,0,2,1,967,0,64.82,1.7
973,7035,1037,1.11894E+12,28.454,354.638,6452072.426,1873109.938,15.5,7,2,34.89,-11.01,2,101,208,2,0,2,1,967,0,64.89,1.86
973,7036,1037,1.11894E+12,28.139,357.989,6452073.661,1873112.473,15.5,7,2,30.3,-11.2,2,101,208,2,0,2,1,967,0,65.23,2.15
973,7037,1037,1.11894E+12,27.833,360.83,6452074.914,1873115.045,15.5,7,2,28.31,-0.24,2,101,208,2,0,2,1,967,0,66.16,2.34
973,7038,1037,1.11894E+12,27.537,363.644,6452076.149,1873117.58,15.5,7,2,28.32,1.54,2,101,208,2,0,2,1,967,0,67.15,2.37
973,7039,1037,1.11894E+12,27.234,366.449,6452077.41,1873120.102,15.5,7,2,28.43,4.97,2,101,208,2,0,2,1,967,0,68.09,2.4
973,7040,1037,1.11894E+12,26.871,369.271,6452078.624,1873122.659,15.5,7,2,28.63,6.54,2,101,208,2,0,2,1,967,0,68.98,2.41
973,7041,1037,1.11894E+12,26.421,372.123,6452079.748,1873125.313,15.5,7,2,28.79,2.98,2,101,208,2,0,2,1,967,0,69.87,2.43
973,7042,1037,1.11894E+12,25.928,374.971,6452080.858,1873128.045,15.5,7,2,28.86,-2.86,2,101,208,2,0,2,1,967,0,70.86,2.46
973,7043,1037,1.11894E+12,25.48,377.803,6452081.969,1873130.672,15.5,7,2,29.07,-3.9,2,101,208,2,0,2,1,967,0,71.97,2.48
973,7044,1037,1.11894E+12,25.113,380.67,6452083.183,1873133.229,15.5,7,2,29.65,8.32,2,101,208,2,0,2,1,967,0,73.16,2.47
973,7045,1037,1.11894E+12,24.789,383.656,6452084.523,1873135.914,15.5,7,2,30.41,8.68,2,101,208,2,0,2,1,967,0,73.91,2.43
973,7046,1037,1.11894E+12,24.462,386.764,6452085.911,1873138.764,15.5,7,2,30.88,1.79,2,101,208,2,0,2,1,967,0,74.45,2.41
973,7047,1037,1.11894E+12,24.121,389.886,6452087.304,1873141.624,15.5,7,2,30.81,-4.43,2,101,208,2,0,2,1,967,0,74.73,2.43
973,7048,1037,1.11894E+12,23.781,392.936,6452088.631,1873144.347,15.5,7,2,30.4,-5.14,2,101,208,2,0,2,1,967,0,75.4,2.48
973,7049,1037,1.11894E+12,23.456,395.913,6452089.932,1873147.017,15.5,7,2,30.04,-2.07,2,101,208,2,0,2,1,967,0,76.27,2.54
973,7050,1037,1.11894E+12,23.147,398.862,6452091.245,1873149.714,15.5,7,2,30.02,2.35,2,101,208,2,0,2,1,967,0,77.52,2.58
973,7051,1037,1.11894E+12,22.827,401.835,6452092.573,1873152.372,15.5,7,2,30.36,6.92,2,101,208,2,0,2,1,967,0,78.67,2.59
973,7052,1037,1.11894E+12,22.437,404.865,6452093.873,1873155.106,15.5,7,2,30.86,8.34,2,101,208,2,0,2,1,967,0,79.73,2.58
973,7053,1037,1.11894E+12,21.944,407.962,6452095.117,1873158.007,15.5,7,2,31.22,2.56,2,101,208,2,0,2,1,967,0,80.75,2.59
973,7054,1037,1.11894E+12,21.423,411.09,6452096.313,1873160.981,15.5,7,2,31.2,-7.88,2,101,208,2,0,2,1,967,0,81.82,2.62
973,7055,1037,1.11894E+12,21.013,414.178,6452097.582,1873163.832,15.5,7,2,30.92,-10.7,2,101,208,2,0,2,1,967,0,82.97,2.68
973,7056,1037,1.11894E+12,20.75,417.217,6452099.033,1873166.498,15.5,7,2,30.77,-4.24,2,101,208,2,0,2,1,967,0,84.19,2.74
973,7057,1037,1.11894E+12,20.538,420.262,6452100.499,1873169.119,15.5,7,2,30.93,4.71,2,101,208,2,0,2,1,967,0,85.45,2.76
973,7058,1037,1.11894E+12,20.262,423.356,6452101.905,1873171.941,15.5,7,2,31.3,5.3,2,101,208,2,0,2,1,967,0,86.74,2.77
973,7059,1037,1.11894E+12,19.926,426.506,6452103.277,1873174.798,15.5,7,2,31.61,1.74,2,101,208,2,0,2,1,967,0,88,2.78
973,7060,1037,1.11894E+12,19.613,429.675,6452104.684,1873177.65,15.5,7,2,31.7,-1.33,2,101,208,2,0,2,1,967,0,89.21,2.81
973,7061,1037,1.11894E+12,19.329,432.833,6452106.188,1873180.455,15.5,7,2,31.68,1.11,2,101,208,2,0,2,1,967,0,90.38,2.85
973,7062,1037,1.11894E+12,19.021,435.981,6452107.615,1873183.252,15.5,7,2,31.66,1.52,2,101,208,2,0,2,1,967,0,91.59,2.89
973,7063,1037,1.11894E+12,18.677,439.116,6452108.955,1873186.137,15.5,7,2,31.74,-1.66,2,101,208,2,0,2,1,967,0,92.9,2.93
973,7064,1037,1.11894E+12,18.351,442.272,6452110.36,1873188.957,15.5,7,2,31.97,-6.12,2,101,208,2,0,2,1,967,0,94.3,2.95
973,7065,1037,1.11894E+12,18.123,445.475,6452111.87,1873191.777,15.5,7,2,32.26,-6.15,2,101,208,2,0,2,1,967,0,95.73,2.97
973,7066,1037,1.11894E+12,17.993,448.724,6452113.508,1873194.622,15.5,7,2,32.49,-1.96,2,101,208,2,0,2,1,967,0,97.14,2.99
973,7067,1037,1.11894E+12,17.888,451.992,6452115.207,1873197.415,15.5,7,2,32.61,1.85,2,101,208,2,0,2,1,967,0,98.53,3.02
973,7068,1037,1.11894E+12,17.743,455.302,6452116.805,1873200.246,15.5,7,2,31.61,-10.98,2,101,208,2,0,2,1,967,0,99.91,3.16
973,7069,1037,1.11894E+12,17.533,458.278,6452118.366,1873203.106,15.5,7,2,29.11,-12.11,2,101,208,2,0,2,1,967,0,101.72,3.49
973,7070,1037,1.11894E+12,17.383,461.109,6452119.936,1873205.984,15.5,7,2,27.08,-15.84,2,101,208,2,0,2,1,967,0,103.77,3.83
973,7071,1037,1.11894E+12,17.397,463.644,6452121.513,1873208.772,15.5,7,2,26.7,15.27,2,101,208,2,0,2,1,967,0,106.18,3.98
973,7072,1037,1.11894E+12,17.525,466.416,6452123.14,1873211.484,15.5,7,2,28.17,15.46,2,101,208,2,0,2,1,967,0,108.36,3.85
973,7073,1037,1.11894E+12,17.812,469.294,6452124.736,1873214.245,15.5,7,2,30.53,12.35,2,101,208,2,0,2,1,967,0,110.41,3.62
973,7074,1037,1.11894E+12,18.137,472.476,6452126.382,1873216.935,15.5,7,2,31.71,2.96,2,101,208,2,0,2,1,967,0,112.15,3.54
973,7075,1037,1.11894E+12,18.475,475.636,6452128.089,1873219.641,15.5,7,2,31.91,2.35,2,101,208,2,0,2,1,967,0,113.92,3.57
973,7076,1037,1.11894E+12,18.833,478.81,6452129.756,1873222.333,15.5,7,2,32.17,3.15,2,101,208,2,0,2,1,967,0,115.68,3.6
973,7077,1037,1.11894E+12,19.183,482.034,6452131.48,1873225.05,15.5,7,2,32.34,1.31,2,101,208,2,0,2,1,967,0,117.38,3.63
973,7078,1037,1.11894E+12,19.528,485.282,6452133.215,1873227.88,15.5,7,2,32.23,-3.11,2,101,208,0,3,2,1,967,0,119.06,3.69
973,7079,1037,1.11894E+12,19.874,488.49,6452134.915,1873230.641,15.5,7,2,31.85,-5.72,3,101,208,0,3,2,1,919,923,41.32,1.3
973,7080,1037,1.11894E+12,20.223,491.612,6452136.594,1873233.264,15.5,7,2,31.47,-2.89,3,101,208,0,3,2,1,919,923,41.74,1.33
973,7081,1037,1.11894E+12,20.581,494.698,6452138.22,1873235.871,15.5,7,2,31.36,-0.72,3,101,208,0,3,2,1,919,923,42.31,1.35
973,7082,1037,1.11894E+12,20.921,497.818,6452139.901,1873238.526,15.5,7,2,31.41,-2.56,3,101,208,0,3,2,1,919,923,43.09,1.37
973,7083,1037,1.11894E+12,21.225,500.964,6452141.574,1873241.269,15.5,7,2,31.4,-3.06,3,101,208,0,3,2,1,919,923,44.06,1.4
973,7084,1037,1.11894E+12,21.492,504.09,6452143.144,1873243.977,15.5,7,2,31.32,-1.85,3,101,208,0,3,2,1,919,923,45.29,1.45
973,7085,1037,1.11894E+12,21.748,507.189,6452144.703,1873246.618,15.5,7,2,31.3,1.11,3,101,208,0,3,2,1,919,923,46.65,1.49
973,7086,1037,1.11894E+12,22.017,510.299,6452146.3,1873249.313,15.5,7,2,31.46,2.61,3,101,208,0,3,2,1,919,923,47.62,1.51
973,7087,1037,1.11894E+12,22.275,513.454,6452147.934,1873252.042,15.5,7,2,31.68,-1.99,3,101,208,0,3,2,1,919,923,48.2,1.52
973,7088,1037,1.11894E+12,22.497,516.635,6452149.504,1873254.815,15.5,7,2,31.78,-2.88,3,101,208,0,3,2,1,919,923,48.41,1.52
973,7089,1037,1.11894E+12,22.683,519.822,6452151.033,1873257.608,15.5,7,2,31.68,-2.38,3,101,208,0,3,2,1,919,923,48.33,1.53
973,7090,1037,1.11894E+12,22.85,522.992,6452152.583,1873260.378,15.5,7,2,31.35,-4.45,3,101,208,0,3,2,1,919,923,48.02,1.53
973,7091,1037,1.11894E+12,23.025,526.108,6452154.088,1873263.15,15.5,7,2,30.88,-5.58,3,101,208,0,3,2,1,919,923,47.81,1.55
973,7092,1037,1.11894E+12,23.207,529.155,6452155.576,1873265.793,15.5,7,2,30.43,-4.07,3,101,208,0,3,2,1,919,923,47.68,1.57
973,7093,1037,1.11894E+12,23.398,532.16,6452157.039,1873268.385,15.5,7,2,30.1,-2.51,3,101,208,0,3,2,1,919,923,47.58,1.58
973,7094,1037,1.11894E+12,23.579,535.158,6452158.507,1873271.026,15.5,7,2,29.78,-4.57,3,101,208,0,3,2,1,919,923,47.5,1.6
973,7095,1037,1.11894E+12,23.714,538.139,6452159.958,1873273.657,15.5,7,2,29.26,-7.56,3,101,208,0,3,2,1,919,923,47.43,1.62
973,7096,1037,1.11894E+12,23.805,541.044,6452161.284,1873276.249,15.5,7,2,28.53,-8.82,3,101,208,0,3,2,1,919,923,47.44,1.66
973,7097,1037,1.11894E+12,23.877,543.843,6452162.541,1873278.743,15.5,7,2,27.77,-6.94,3,101,208,0,3,2,1,919,923,47.55,1.71
973,7098,1037,1.11894E+12,23.963,546.561,6452163.812,1873281.129,15.5,7,2,27.26,-3.14,3,101,208,0,3,2,1,919,923,47.75,1.75
